uid,LOANFLAG8,LOANFLAG9,LOANFLAG10,LOANFLAG11
58973,1,1,1,1
58977,1,1,1,1
5898,1,1,1,1
58980,1,1,1,1
58982,0,0,0,1
58984,0,0,1,1
58987,1,1,1,1
58989,0,0,0,1
58992,0,0,0,1
58994,0,0,1,1
58996,0,0,0,1
590,0,1,1,1
59001,1,1,1,1
59002,1,1,1,1
59006,1,1,1,1
59009,1,1,1,1
5901,0,0,0,1
59010,1,1,1,1
59013,1,1,1,1
59019,0,1,1,1
5902,0,1,1,1
59022,1,1,1,1
59025,0,1,1,1
59029,1,1,1,1
5903,1,1,1,1
59032,0,0,1,1
59033,0,1,1,1
59035,0,0,0,1
59036,0,0,0,1
59039,1,1,1,1
5904,0,1,1,1
59041,0,0,0,1
59043,0,0,1,1
59044,0,0,1,1
59045,0,0,0,1
59048,1,1,1,1
5905,1,1,1,1
59052,1,1,1,1
59054,0,0,1,1
59061,0,1,1,1
59064,1,1,1,1
59065,1,1,1,1
59066,0,1,1,1
59067,1,1,1,1
59069,0,1,1,1
59071,1,1,1,1
59074,1,1,1,1
59076,0,0,1,1
59080,1,1,1,1
59083,0,0,1,1
59084,0,0,1,1
59089,0,1,1,1
5909,1,1,1,1
59091,0,1,1,1
59092,1,1,1,1
59094,1,1,1,1
59095,0,0,1,1
59096,0,1,1,1
591,1,1,1,1
5910,0,0,1,1
59102,1,1,1,1
59104,1,1,1,1
59105,1,1,1,1
59107,0,0,1,1
59108,1,1,1,1
59109,1,1,1,1
59114,0,0,1,1
59120,1,1,1,1
59130,0,0,1,1
59131,0,1,1,1
59133,0,1,1,1
59135,0,1,1,1
59137,1,1,1,1
59138,0,0,1,1
5914,0,1,1,1
59140,0,0,0,1
59147,1,1,1,1
59149,0,0,1,1
5915,0,1,1,1
59150,0,0,0,1
59151,1,1,1,1
59152,0,0,1,1
59153,0,0,1,1
59160,1,1,1,1
59161,0,0,1,1
59162,0,0,0,1
59163,1,1,1,1
59165,0,1,1,1
59172,1,1,1,1
59173,0,0,1,1
59174,1,1,1,1
59179,1,1,1,1
5918,0,1,1,1
59182,0,1,1,1
59186,1,1,1,1
59187,0,1,1,1
59192,0,0,0,1
59198,1,1,1,1
592,1,1,1,1
5920,0,0,1,1
59200,0,0,1,1
59201,1,1,1,1
59206,1,1,1,1
59207,1,1,1,1
59209,1,1,1,1
59214,0,0,1,1
59217,1,1,1,1
59219,0,1,1,1
59220,0,0,1,1
59221,1,1,1,1
59223,0,1,1,1
59224,1,1,1,1
59231,1,1,1,1
59233,1,1,1,1
59234,0,1,1,1
59237,1,1,1,1
5924,1,1,1,1
59242,1,1,1,1
59243,1,1,1,1
59244,0,0,0,1
59248,0,0,1,1
59249,1,1,1,1
59255,0,0,1,1
59258,0,1,1,1
59260,1,1,1,1
59262,0,1,1,1
59264,0,1,1,1
5927,1,1,1,1
59270,0,0,0,1
59273,0,1,1,1
59274,1,1,1,1
59277,1,1,1,1
59279,1,1,1,1
59288,1,1,1,1
5929,0,1,1,1
59290,0,0,1,1
59291,1,1,1,1
59292,0,0,0,1
59296,0,0,1,1
59297,0,0,0,1
59298,0,0,0,1
5930,1,1,1,1
59304,0,1,1,1
59307,0,1,1,1
59312,0,0,1,1
59318,0,1,1,1
59320,1,1,1,1
59322,1,1,1,1
59323,1,1,1,1
59324,1,1,1,1
59329,1,1,1,1
59332,1,1,1,1
59334,0,1,1,1
59336,1,1,1,1
59338,1,1,1,1
59342,1,1,1,1
59343,0,1,1,1
59345,1,1,1,1
59350,0,1,1,1
59352,1,1,1,1
59359,0,0,1,1
5936,0,1,1,1
59362,1,1,1,1
59364,0,1,1,1
59366,0,0,0,1
59369,1,1,1,1
59373,1,1,1,1
59375,0,1,1,1
59377,0,1,1,1
59379,1,1,1,1
59380,1,1,1,1
59382,0,1,1,1
59383,1,1,1,1
59388,0,0,1,1
59389,1,1,1,1
59396,1,1,1,1
594,1,1,1,1
5940,1,1,1,1
59403,0,0,1,1
59404,1,1,1,1
59408,0,1,1,1
5941,1,1,1,1
59411,1,1,1,1
59416,1,1,1,1
59418,0,1,1,1
5942,0,1,1,1
59420,1,1,1,1
59421,1,1,1,1
59423,1,1,1,1
59424,0,1,1,1
59429,0,0,0,1
59434,1,1,1,1
59439,0,1,1,1
59441,0,0,0,1
59443,1,1,1,1
59445,0,0,0,1
59447,1,1,1,1
59448,0,0,0,1
59450,0,1,1,1
59455,0,0,1,1
59456,1,1,1,1
5946,0,0,0,1
59460,1,1,1,1
59462,0,1,1,1
59463,0,1,1,1
59465,0,1,1,1
5947,1,1,1,1
59473,0,1,1,1
59476,1,1,1,1
59478,1,1,1,1
59482,1,1,1,1
59487,0,0,1,1
59488,1,1,1,1
59490,1,1,1,1
59491,0,0,1,1
59499,0,1,1,1
59500,1,1,1,1
59504,1,1,1,1
59506,1,1,1,1
59508,0,0,0,1
59509,0,0,0,1
59511,1,1,1,1
59512,1,1,1,1
59513,1,1,1,1
59514,0,1,1,1
59515,0,1,1,1
59517,1,1,1,1
59518,1,1,1,1
59519,1,1,1,1
5952,1,1,1,1
59525,1,1,1,1
59528,0,1,1,1
59529,0,0,0,1
5953,1,1,1,1
59530,1,1,1,1
59533,0,1,1,1
59537,1,1,1,1
59539,0,1,1,1
59540,1,1,1,1
59541,0,1,1,1
59543,1,1,1,1
59546,1,1,1,1
59547,0,1,1,1
59548,1,1,1,1
59550,1,1,1,1
59553,1,1,1,1
59558,1,1,1,1
59559,1,1,1,1
5956,1,1,1,1
59564,0,0,1,1
59567,0,0,1,1
59569,1,1,1,1
5957,0,1,1,1
59574,1,1,1,1
59578,1,1,1,1
59579,1,1,1,1
5958,1,1,1,1
59581,1,1,1,1
59582,0,0,1,1
59586,1,1,1,1
59592,0,1,1,1
59593,1,1,1,1
59594,0,0,1,1
596,1,1,1,1
5960,1,1,1,1
59600,1,1,1,1
59601,0,0,0,1
59606,0,1,1,1
5961,0,1,1,1
59610,0,0,1,1
59614,1,1,1,1
59616,0,0,1,1
59617,0,0,0,1
59618,0,0,1,1
59619,0,1,1,1
59620,0,1,1,1
59622,1,1,1,1
59630,1,1,1,1
59631,0,0,1,1
59632,1,1,1,1
59635,1,1,1,1
59639,1,1,1,1
5964,1,1,1,1
59641,1,1,1,1
59645,1,1,1,1
59646,0,1,1,1
59647,0,0,0,1
5965,0,0,0,1
59654,1,1,1,1
59659,0,1,1,1
5966,0,0,1,1
59664,0,0,0,1
59671,0,1,1,1
59672,0,0,1,1
59675,1,1,1,1
59676,0,1,1,1
59678,1,1,1,1
5968,1,1,1,1
59684,0,1,1,1
5969,1,1,1,1
59690,1,1,1,1
59691,0,0,0,1
59693,0,1,1,1
59697,1,1,1,1
5970,1,1,1,1
59700,0,1,1,1
59702,0,1,1,1
59703,0,1,1,1
59705,0,1,1,1
59708,1,1,1,1
59709,1,1,1,1
59710,0,1,1,1
59711,0,1,1,1
59712,0,1,1,1
59713,1,1,1,1
59717,1,1,1,1
59719,0,0,1,1
59721,1,1,1,1
59723,0,1,1,1
59725,1,1,1,1
59728,0,1,1,1
59729,1,1,1,1
5973,1,1,1,1
59732,0,0,1,1
59733,1,1,1,1
59735,1,1,1,1
59736,0,0,1,1
59737,0,1,1,1
59743,1,1,1,1
59744,0,0,1,1
59754,1,1,1,1
59755,1,1,1,1
59758,0,0,1,1
59763,0,0,1,1
59765,1,1,1,1
59766,0,1,1,1
59767,0,1,1,1
59768,1,1,1,1
59774,0,0,1,1
59775,1,1,1,1
59776,0,1,1,1
5978,0,1,1,1
59780,0,0,1,1
59781,0,1,1,1
59783,1,1,1,1
59785,1,1,1,1
59787,1,1,1,1
59788,1,1,1,1
59790,1,1,1,1
59794,1,1,1,1
59796,1,1,1,1
598,0,1,1,1
59803,1,1,1,1
59805,0,1,1,1
59806,0,1,1,1
59809,0,1,1,1
59811,0,0,1,1
59813,0,1,1,1
59814,1,1,1,1
59816,0,1,1,1
59817,1,1,1,1
59819,0,0,0,1
59821,1,1,1,1
59824,0,0,0,1
59826,1,1,1,1
59830,1,1,1,1
59832,0,0,0,1
59834,0,1,1,1
59835,0,1,1,1
59836,0,0,1,1
59837,1,1,1,1
59838,0,0,0,1
59840,1,1,1,1
59841,0,0,0,1
59845,1,1,1,1
59846,1,1,1,1
59847,0,1,1,1
59848,1,1,1,1
59849,1,1,1,1
59850,1,1,1,1
59852,0,0,0,1
59856,1,1,1,1
59858,0,1,1,1
59860,0,1,1,1
59862,0,1,1,1
59864,1,1,1,1
59865,1,1,1,1
59867,1,1,1,1
59869,0,1,1,1
59879,0,1,1,1
5988,1,1,1,1
59880,1,1,1,1
59881,0,1,1,1
59882,0,0,1,1
59884,0,1,1,1
59889,1,1,1,1
59894,1,1,1,1
59896,0,1,1,1
599,0,1,1,1
5990,0,1,1,1
59901,1,1,1,1
59903,1,1,1,1
59905,1,1,1,1
59906,0,0,0,1
59911,0,0,0,1
59915,1,1,1,1
59920,1,1,1,1
59926,1,1,1,1
59929,1,1,1,1
5993,1,1,1,1
59930,1,1,1,1
59931,1,1,1,1
59932,1,1,1,1
59934,0,1,1,1
59935,1,1,1,1
59937,0,0,0,1
59938,0,0,0,1
59944,0,0,0,1
59946,0,0,0,1
5995,1,1,1,1
59950,1,1,1,1
59952,1,1,1,1
59953,1,1,1,1
59954,1,1,1,1
59955,0,1,1,1
59956,0,0,1,1
59957,1,1,1,1
5996,1,1,1,1
59965,0,1,1,1
59969,1,1,1,1
5997,0,1,1,1
59974,1,1,1,1
59979,0,1,1,1
59980,1,1,1,1
59983,0,1,1,1
59984,0,0,1,1
59987,1,1,1,1
59988,0,0,1,1
59995,0,0,1,1
59997,1,1,1,1
59998,1,1,1,1
6,0,1,1,1
60,0,1,1,1
60000,1,1,1,1
60004,1,1,1,1
60006,0,0,1,1
60009,1,1,1,1
60010,0,1,1,1
60011,1,1,1,1
60012,1,1,1,1
60013,0,0,1,1
60016,0,1,1,1
60017,1,1,1,1
60018,1,1,1,1
60019,1,1,1,1
6002,1,1,1,1
60022,1,1,1,1
60023,1,1,1,1
60025,0,1,1,1
60030,1,1,1,1
60037,1,1,1,1
60039,0,1,1,1
60046,0,0,0,1
60050,1,1,1,1
60051,1,1,1,1
60054,1,1,1,1
60055,0,1,1,1
60057,0,0,0,1
60058,0,0,0,1
60059,0,1,1,1
60061,0,1,1,1
60062,1,1,1,1
60063,0,1,1,1
60067,0,1,1,1
60069,1,1,1,1
60070,0,0,1,1
60072,1,1,1,1
60078,0,0,1,1
60083,0,0,1,1
60085,0,1,1,1
60086,1,1,1,1
60088,1,1,1,1
60097,0,0,0,1
6010,0,0,0,1
60100,0,1,1,1
60102,0,0,0,1
60106,0,1,1,1
6011,0,0,0,1
60110,0,0,1,1
60111,1,1,1,1
6012,1,1,1,1
60123,1,1,1,1
60126,1,1,1,1
60127,1,1,1,1
60128,1,1,1,1
60129,0,1,1,1
6013,0,1,1,1
60130,1,1,1,1
60136,0,1,1,1
60140,1,1,1,1
60141,0,0,1,1
60142,0,1,1,1
60143,0,0,1,1
60144,1,1,1,1
60145,1,1,1,1
60146,1,1,1,1
60149,1,1,1,1
6015,0,1,1,1
60153,0,0,1,1
60156,1,1,1,1
60160,1,1,1,1
60164,1,1,1,1
60165,0,0,1,1
60167,0,1,1,1
60168,1,1,1,1
60170,1,1,1,1
60171,0,0,0,1
60174,0,0,1,1
60176,1,1,1,1
60187,0,0,0,1
60189,0,0,0,1
60190,1,1,1,1
60191,1,1,1,1
60197,1,1,1,1
60199,0,0,1,1
60202,0,0,0,1
60203,1,1,1,1
60206,0,0,0,1
60214,1,1,1,1
60219,1,1,1,1
6022,1,1,1,1
60220,0,0,0,1
60221,0,0,1,1
60224,0,0,1,1
60227,0,1,1,1
60229,1,1,1,1
60230,0,1,1,1
60232,1,1,1,1
60240,1,1,1,1
60241,1,1,1,1
60243,1,1,1,1
60249,1,1,1,1
6025,0,1,1,1
60250,1,1,1,1
60251,0,1,1,1
60252,1,1,1,1
60253,1,1,1,1
60255,1,1,1,1
60258,0,0,1,1
60259,0,1,1,1
6026,1,1,1,1
60262,1,1,1,1
60265,1,1,1,1
6027,0,1,1,1
60274,1,1,1,1
60275,1,1,1,1
60276,1,1,1,1
60277,1,1,1,1
60279,1,1,1,1
6028,0,0,1,1
60283,1,1,1,1
60284,1,1,1,1
60286,0,0,1,1
60287,0,1,1,1
6029,0,1,1,1
60291,1,1,1,1
60293,1,1,1,1
60294,0,0,1,1
60295,1,1,1,1
60296,1,1,1,1
60298,1,1,1,1
6030,0,0,0,1
60300,1,1,1,1
60302,1,1,1,1
60305,1,1,1,1
60310,1,1,1,1
60313,0,0,0,1
60318,1,1,1,1
60319,0,0,1,1
60321,0,0,0,1
60326,1,1,1,1
60327,0,0,1,1
60328,0,1,1,1
6033,0,0,1,1
60330,1,1,1,1
60332,0,1,1,1
60333,1,1,1,1
60336,0,1,1,1
60342,0,1,1,1
60343,1,1,1,1
60344,1,1,1,1
6035,0,1,1,1
60356,0,1,1,1
60357,1,1,1,1
60358,0,1,1,1
60360,1,1,1,1
60361,0,0,0,1
60365,1,1,1,1
60366,1,1,1,1
60369,0,1,1,1
60370,1,1,1,1
60371,0,0,0,1
60373,1,1,1,1
60374,0,1,1,1
60377,0,0,0,1
60381,1,1,1,1
60383,1,1,1,1
60384,0,0,1,1
60388,0,0,1,1
6039,0,0,0,1
60390,1,1,1,1
60395,0,0,1,1
60397,0,0,1,1
604,0,1,1,1
6040,1,1,1,1
60401,0,0,1,1
60404,1,1,1,1
60406,1,1,1,1
60411,1,1,1,1
60414,0,0,1,1
60415,0,1,1,1
60417,0,1,1,1
60418,1,1,1,1
60423,1,1,1,1
60424,0,1,1,1
60426,1,1,1,1
60428,0,0,1,1
6043,1,1,1,1
60433,1,1,1,1
60435,0,1,1,1
60436,0,0,1,1
60437,1,1,1,1
60439,0,1,1,1
60441,1,1,1,1
60444,1,1,1,1
60446,0,0,0,1
60447,1,1,1,1
60449,1,1,1,1
6045,0,1,1,1
60451,1,1,1,1
60453,1,1,1,1
60454,0,0,1,1
60455,0,0,0,1
60457,0,1,1,1
60459,0,0,0,1
60460,1,1,1,1
60461,0,0,1,1
60462,1,1,1,1
60463,0,1,1,1
60468,0,0,0,1
60470,1,1,1,1
60474,0,0,0,1
60478,1,1,1,1
6048,1,1,1,1
60483,1,1,1,1
60485,0,0,0,1
60488,0,0,0,1
60492,1,1,1,1
60496,0,1,1,1
60498,1,1,1,1
60502,1,1,1,1
60506,0,1,1,1
60507,0,0,1,1
60508,1,1,1,1
60509,0,0,0,1
6051,1,1,1,1
60511,0,0,1,1
60512,0,0,1,1
60514,1,1,1,1
60517,0,0,0,1
60518,1,1,1,1
60524,1,1,1,1
60525,1,1,1,1
60526,1,1,1,1
60529,0,1,1,1
60532,0,1,1,1
60535,0,1,1,1
60540,0,1,1,1
60541,1,1,1,1
60543,1,1,1,1
60545,0,1,1,1
60546,1,1,1,1
60547,0,1,1,1
60550,1,1,1,1
60557,0,1,1,1
60559,1,1,1,1
6056,0,1,1,1
60560,1,1,1,1
60562,0,0,1,1
60563,1,1,1,1
60567,1,1,1,1
60570,0,1,1,1
60571,0,0,1,1
60576,1,1,1,1
60577,1,1,1,1
60580,0,1,1,1
60581,0,1,1,1
60583,1,1,1,1
60584,1,1,1,1
60585,1,1,1,1
60587,1,1,1,1
60588,1,1,1,1
6059,1,1,1,1
60590,1,1,1,1
60591,0,0,1,1
60595,1,1,1,1
60598,1,1,1,1
60599,1,1,1,1
606,0,1,1,1
6060,0,1,1,1
60601,0,1,1,1
60602,0,0,0,1
60604,0,0,1,1
60605,1,1,1,1
60611,1,1,1,1
60612,0,1,1,1
60613,0,0,0,1
60615,0,1,1,1
60618,0,1,1,1
6062,0,1,1,1
60622,1,1,1,1
60623,1,1,1,1
60626,1,1,1,1
60628,1,1,1,1
60629,1,1,1,1
60630,1,1,1,1
60634,1,1,1,1
60637,0,0,1,1
60638,1,1,1,1
60639,0,1,1,1
60643,0,1,1,1
60644,1,1,1,1
60645,1,1,1,1
60648,0,1,1,1
6065,0,0,0,1
60651,0,1,1,1
60654,1,1,1,1
6066,0,1,1,1
60660,1,1,1,1
60663,0,0,1,1
60667,0,1,1,1
60672,1,1,1,1
60677,0,1,1,1
6068,1,1,1,1
60684,0,1,1,1
60685,0,1,1,1
60689,1,1,1,1
60694,0,0,0,1
60695,1,1,1,1
60696,0,0,1,1
60697,0,0,0,1
60699,0,1,1,1
60701,1,1,1,1
60702,1,1,1,1
60703,0,1,1,1
60706,0,1,1,1
60707,1,1,1,1
60708,1,1,1,1
60710,0,1,1,1
60711,1,1,1,1
60715,1,1,1,1
60720,0,1,1,1
60721,1,1,1,1
60723,1,1,1,1
60724,1,1,1,1
60726,0,1,1,1
60728,1,1,1,1
60729,0,1,1,1
6073,1,1,1,1
60730,1,1,1,1
60734,1,1,1,1
60736,1,1,1,1
60737,1,1,1,1
60738,1,1,1,1
6074,1,1,1,1
60743,1,1,1,1
60744,1,1,1,1
60745,1,1,1,1
60748,0,1,1,1
60749,0,0,1,1
60750,1,1,1,1
60751,0,0,1,1
60752,0,0,1,1
60754,0,0,0,1
60755,0,0,0,1
60757,1,1,1,1
60758,0,1,1,1
60761,1,1,1,1
60762,1,1,1,1
60763,0,1,1,1
60764,1,1,1,1
60765,1,1,1,1
60767,1,1,1,1
60768,0,0,1,1
60770,0,1,1,1
60771,0,1,1,1
60773,0,0,0,1
60774,0,0,1,1
60776,1,1,1,1
60777,1,1,1,1
60778,0,1,1,1
60779,0,1,1,1
6078,1,1,1,1
60786,1,1,1,1
60792,1,1,1,1
60793,0,1,1,1
60794,1,1,1,1
60799,1,1,1,1
6080,1,1,1,1
60800,1,1,1,1
60801,0,1,1,1
60806,1,1,1,1
60807,1,1,1,1
60809,1,1,1,1
60812,0,1,1,1
60813,0,1,1,1
60816,1,1,1,1
60818,1,1,1,1
60821,0,1,1,1
60823,1,1,1,1
60824,1,1,1,1
6083,1,1,1,1
60830,0,1,1,1
60831,0,0,0,1
60832,1,1,1,1
60833,1,1,1,1
60838,0,0,1,1
60839,1,1,1,1
60844,1,1,1,1
60845,0,0,1,1
60846,1,1,1,1
60849,0,0,1,1
60851,1,1,1,1
60854,0,1,1,1
60857,1,1,1,1
60858,1,1,1,1
60860,1,1,1,1
60862,1,1,1,1
60863,0,1,1,1
60864,0,1,1,1
60865,1,1,1,1
60869,1,1,1,1
60872,1,1,1,1
60874,0,0,0,1
60880,1,1,1,1
60882,1,1,1,1
60884,1,1,1,1
60886,1,1,1,1
60887,1,1,1,1
60888,1,1,1,1
6089,1,1,1,1
60891,1,1,1,1
60894,0,1,1,1
60897,1,1,1,1
60900,1,1,1,1
60902,0,0,1,1
60905,1,1,1,1
60906,1,1,1,1
60907,0,0,1,1
60908,0,0,1,1
60909,0,0,0,1
60914,0,1,1,1
60915,1,1,1,1
60916,0,0,1,1
60917,1,1,1,1
60918,0,1,1,1
6092,0,1,1,1
60922,1,1,1,1
60924,0,0,1,1
60926,1,1,1,1
60927,1,1,1,1
60928,0,0,1,1
60931,1,1,1,1
60935,1,1,1,1
60937,1,1,1,1
60938,1,1,1,1
60939,1,1,1,1
60944,0,0,1,1
60945,0,0,0,1
60946,1,1,1,1
60947,1,1,1,1
60949,0,0,1,1
60951,1,1,1,1
60952,0,1,1,1
60953,0,1,1,1
60955,0,1,1,1
60958,0,1,1,1
60960,1,1,1,1
60962,1,1,1,1
60965,0,0,0,1
60966,1,1,1,1
60967,0,0,0,1
60968,0,0,0,1
6097,1,1,1,1
60972,0,1,1,1
60979,0,0,1,1
60980,0,1,1,1
60981,0,0,1,1
60983,0,0,1,1
60986,0,0,0,1
60993,0,1,1,1
60994,0,1,1,1
60995,0,1,1,1
60996,1,1,1,1
60997,1,1,1,1
60998,1,1,1,1
60999,0,0,1,1
61,0,0,0,1
6100,1,1,1,1
61000,1,1,1,1
61006,0,1,1,1
61008,1,1,1,1
6101,1,1,1,1
61011,1,1,1,1
61016,1,1,1,1
61017,0,1,1,1
61018,1,1,1,1
61019,0,0,1,1
61020,1,1,1,1
61021,1,1,1,1
61023,0,0,0,1
61024,0,1,1,1
61027,1,1,1,1
61029,1,1,1,1
6103,1,1,1,1
61031,1,1,1,1
61034,0,0,1,1
61039,0,0,1,1
6104,0,0,1,1
61045,0,1,1,1
61046,1,1,1,1
61048,1,1,1,1
6105,1,1,1,1
61050,1,1,1,1
61054,0,0,0,1
61055,1,1,1,1
61056,0,0,1,1
61058,0,0,1,1
61059,1,1,1,1
61062,1,1,1,1
61066,1,1,1,1
61067,1,1,1,1
61068,0,0,1,1
61071,1,1,1,1
61073,0,0,0,1
61074,1,1,1,1
61079,0,0,1,1
61080,1,1,1,1
61083,1,1,1,1
61089,0,0,0,1
61090,0,1,1,1
61091,0,1,1,1
61093,0,0,0,1
61095,1,1,1,1
61099,1,1,1,1
611,0,0,1,1
61103,0,1,1,1
61106,1,1,1,1
61109,1,1,1,1
6111,0,1,1,1
61112,1,1,1,1
61114,0,0,1,1
61116,1,1,1,1
61120,1,1,1,1
61123,1,1,1,1
61125,0,1,1,1
6113,1,1,1,1
61130,0,1,1,1
61131,1,1,1,1
61137,1,1,1,1
61139,1,1,1,1
61142,1,1,1,1
61143,0,1,1,1
61144,1,1,1,1
61148,1,1,1,1
61149,1,1,1,1
6115,1,1,1,1
61152,0,0,1,1
61155,0,1,1,1
61156,1,1,1,1
61157,0,0,1,1
61158,0,1,1,1
61163,0,0,1,1
61165,1,1,1,1
61167,0,1,1,1
61168,1,1,1,1
61169,0,1,1,1
61173,0,0,0,1
61175,0,1,1,1
61176,0,1,1,1
61177,0,0,0,1
61178,1,1,1,1
61182,1,1,1,1
61185,0,0,1,1
61186,0,1,1,1
6119,1,1,1,1
61191,0,0,0,1
61195,0,0,1,1
61200,0,1,1,1
61201,1,1,1,1
61203,0,0,1,1
61205,1,1,1,1
61207,1,1,1,1
61209,0,1,1,1
6121,0,1,1,1
61210,1,1,1,1
61211,0,1,1,1
61216,1,1,1,1
6122,0,1,1,1
61220,1,1,1,1
61221,1,1,1,1
61228,0,0,0,1
6123,1,1,1,1
61230,1,1,1,1
61232,1,1,1,1
61233,1,1,1,1
61235,0,1,1,1
61244,0,0,0,1
61245,0,1,1,1
61246,0,1,1,1
61247,1,1,1,1
6125,1,1,1,1
61250,1,1,1,1
61252,0,1,1,1
61253,0,1,1,1
61254,1,1,1,1
61255,1,1,1,1
61256,1,1,1,1
61257,1,1,1,1
6126,0,0,1,1
61260,1,1,1,1
61266,1,1,1,1
61267,1,1,1,1
61270,1,1,1,1
61274,1,1,1,1
61277,0,0,1,1
61280,1,1,1,1
61281,0,1,1,1
61282,1,1,1,1
61283,1,1,1,1
61287,0,0,1,1
61289,1,1,1,1
61291,0,0,1,1
61292,0,0,1,1
61293,0,0,1,1
61294,1,1,1,1
61295,0,0,1,1
61297,0,1,1,1
613,1,1,1,1
61306,0,1,1,1
61307,0,1,1,1
61308,1,1,1,1
61309,0,1,1,1
61313,1,1,1,1
61314,1,1,1,1
61316,1,1,1,1
61317,1,1,1,1
61318,1,1,1,1
6132,1,1,1,1
61326,0,0,0,1
61327,0,0,1,1
61328,0,1,1,1
61329,1,1,1,1
6133,1,1,1,1
61332,1,1,1,1
61333,1,1,1,1
6134,0,0,0,1
61343,1,1,1,1
61345,0,0,0,1
61353,1,1,1,1
61354,0,0,1,1
61356,0,0,1,1
61359,0,0,0,1
61360,1,1,1,1
61361,1,1,1,1
6137,1,1,1,1
61370,0,1,1,1
61371,1,1,1,1
61372,1,1,1,1
61373,0,0,0,1
61375,0,1,1,1
61376,1,1,1,1
61380,0,0,0,1
61381,1,1,1,1
61382,1,1,1,1
61387,1,1,1,1
61391,0,0,0,1
61396,1,1,1,1
61397,1,1,1,1
614,0,1,1,1
6140,1,1,1,1
61403,1,1,1,1
61405,1,1,1,1
61406,0,1,1,1
6141,0,1,1,1
61410,0,0,0,1
61411,0,1,1,1
61415,1,1,1,1
61416,0,0,0,1
61417,0,0,0,1
6142,1,1,1,1
61421,1,1,1,1
61422,1,1,1,1
61423,0,1,1,1
61424,0,0,1,1
61425,1,1,1,1
61426,1,1,1,1
61427,0,0,1,1
61428,0,0,0,1
6143,0,0,1,1
61430,1,1,1,1
61432,0,0,0,1
61435,0,1,1,1
61440,0,0,0,1
61441,1,1,1,1
61442,1,1,1,1
61447,0,1,1,1
61448,0,0,0,1
61449,0,0,1,1
6145,1,1,1,1
61453,1,1,1,1
61457,0,0,1,1
61460,1,1,1,1
61461,0,0,1,1
61465,0,1,1,1
61466,0,1,1,1
61468,1,1,1,1
6147,1,1,1,1
61470,1,1,1,1
61471,1,1,1,1
61472,1,1,1,1
61476,1,1,1,1
61478,1,1,1,1
61481,0,0,1,1
61482,1,1,1,1
61487,1,1,1,1
61489,0,0,0,1
61490,1,1,1,1
61492,1,1,1,1
61493,0,0,0,1
61494,1,1,1,1
61495,0,0,0,1
61498,0,0,1,1
615,0,0,1,1
61505,0,1,1,1
61507,0,1,1,1
61510,1,1,1,1
61513,0,0,1,1
61515,1,1,1,1
61520,1,1,1,1
61521,0,1,1,1
61522,1,1,1,1
61523,1,1,1,1
61524,1,1,1,1
61530,1,1,1,1
61531,0,0,0,1
61535,0,1,1,1
61536,0,1,1,1
61537,1,1,1,1
61542,1,1,1,1
61547,1,1,1,1
61549,0,1,1,1
61550,0,0,0,1
61551,0,1,1,1
61555,1,1,1,1
61557,0,1,1,1
61559,0,1,1,1
61560,1,1,1,1
61562,1,1,1,1
61563,1,1,1,1
61564,0,0,0,1
61566,0,1,1,1
61569,1,1,1,1
6157,1,1,1,1
61574,0,0,1,1
61577,1,1,1,1
6158,1,1,1,1
61581,0,1,1,1
61582,1,1,1,1
61589,0,0,1,1
61591,0,1,1,1
61592,0,0,1,1
61593,0,0,0,1
61596,1,1,1,1
61598,0,0,1,1
616,1,1,1,1
61603,1,1,1,1
61606,0,1,1,1
6161,1,1,1,1
61610,0,1,1,1
61611,0,0,0,1
61613,0,0,0,1
61615,1,1,1,1
61616,0,1,1,1
61618,0,0,0,1
61628,0,1,1,1
61630,1,1,1,1
61631,1,1,1,1
61633,1,1,1,1
61639,0,0,1,1
6164,0,0,1,1
61640,1,1,1,1
61642,1,1,1,1
61647,0,0,0,1
61648,1,1,1,1
61651,1,1,1,1
61652,1,1,1,1
61654,1,1,1,1
61655,1,1,1,1
61656,1,1,1,1
61657,0,1,1,1
61660,0,0,1,1
61668,1,1,1,1
61669,1,1,1,1
61671,0,0,0,1
61672,1,1,1,1
61673,1,1,1,1
61677,1,1,1,1
6168,1,1,1,1
61682,1,1,1,1
61683,1,1,1,1
61684,1,1,1,1
61685,1,1,1,1
61689,1,1,1,1
6169,1,1,1,1
61692,0,0,1,1
61693,1,1,1,1
61695,0,1,1,1
61696,0,0,0,1
61697,0,0,1,1
61701,0,0,0,1
61702,0,0,1,1
61706,1,1,1,1
6171,1,1,1,1
61710,1,1,1,1
61713,1,1,1,1
61714,0,1,1,1
61715,1,1,1,1
61716,0,0,1,1
61718,0,0,0,1
6172,1,1,1,1
61720,1,1,1,1
61721,1,1,1,1
61723,1,1,1,1
61724,1,1,1,1
61726,1,1,1,1
61727,1,1,1,1
61728,1,1,1,1
6173,1,1,1,1
61731,1,1,1,1
61734,1,1,1,1
61735,0,1,1,1
61739,1,1,1,1
61740,0,0,0,1
61741,0,0,1,1
61746,1,1,1,1
61747,0,1,1,1
61748,0,1,1,1
61753,1,1,1,1
61754,0,0,1,1
61759,1,1,1,1
6176,1,1,1,1
61763,1,1,1,1
61766,1,1,1,1
61767,1,1,1,1
6177,1,1,1,1
61770,0,1,1,1
61774,1,1,1,1
61778,1,1,1,1
6178,0,0,0,1
